STATE	ENROLL	NAME	YRDATA	TOTALREV	TFEDREV	TSTREV	TLOCREV	TOTALEXP	TCURINST	TCURSSVC	TCURONON	TCAPOUT
California	3333	SAN CARLOS ELEMENTARY SCHOOL DISTRICT	2013	46027	817	18983	26227	35094	18198	8642	1156	4596
California	11456	SAN MATEO-FOSTER CITY SCHOOL DISTRICT	2013	117470	5755	14590	97125	125897	62659	27228	6848	21970
California	8244	SAN MATEO HIGH SCHOOL DISTRICT	2013	145862	3810	10786	131266	203619	62491	43699	7564	73236
California	9247	SEQUOIA UNION HIGH SCHOOL DISTRICT	2013	162289	4854	24898	132537	151529	61922	47544	5031	20372
California	9265	SOUTH SAN FRANCISCO UNIFIED SCH DIST	2013	99828	5431	11449	82948	98737	40546	25899	4802	21434
California	117	BALLARD ELEM SCH DIST	2013	1845	36	368	1441	1704	1103	455	0	80
California	820	BLOCHMAN UNION ELEM SCH DIST	2013	2020	120	1187	713	1505	667	649	129	12
California	652	BUELLTON UNION ELEM SCH DIST	2013	8119	734	1822	5563	8268	4840	2543	210	301
California	175	COLD SPRING ELEM SCH DIST	2013	3673	20	303	3350	3441	2045	991	52	60
California	426	COLLEGE ELEM SCH DIST	2013	6921	205	1746	4970	6552	3725	1552	173	456
California	240	CUYAMA JT UNIFIED SCH DIST	2013	2965	203	1250	1512	3218	1547	1265	170	62
California	3611	GOLETA UNION SCH DIST	2013	56494	11686	9552	35256	53315	27030	11462	1823	104
California	1182	GUADALUPE JT ELEM SCH DIST	2013	9796	1438	6458	1900	10116	6382	2693	1020	21
California	986	HOPE ELEM SCH DIST	2013	9663	448	1094	8121	9694	6403	2674	268	158
California	471	LOS OLIVOS ELEM SCH DIST	2013	4592	337	2286	1969	4681	2662	1386	59	81
California	471	MONTECITO ELEM SCH DIST	2013	11390	116	787	10487	11144	6059	3379	159	929
California	5087	ORCUTT UNION SCHOOL DISTRICT	2013	40494	2395	23346	14753	40331	24773	11732	2304	1011
California	15489	SANTA BARBARA UNIFIED SCHOOL DISTRICT	2013	155423	12452	26897	116074	162980	73402	48731	10521	23090
California	15050	SANTA MARIA-BONITA SCHOOL DISTRICT	2013	123584	19173	84195	20216	124582	75939	38602	7965	1800
California	7636	SANTA MARIA JT UNION HIGH SCHOOL DIST	2013	71916	7051	32605	32260	76109	37958	27088	2585	6001
California	1018	SANTA YNEZ VAL UNION HIGH SCHOOL DIST	2013	12534	204	731	11599	11324	5412	4573	319	204
California	618	SOLVANG ELEM SCH DIST	2013	5160	220	1815	3125	8511	2839	1381	199	3436
California	102	VISTA DEL MAR ELEM SCH DIST	2013	1846	59	447	1340	2279	1091	1095	79	0
California	0	SANTA BARBARA COUNTY SELPA JPA	2013	6914	497	5986	431	6130	0	3856	0	0
California	2308	CARPINTERIA UNIFIED SCH DIST	2013	29980	2136	4832	23012	25999	13034	9553	2535	202
California	9811	LOMPOC UNIFIED SCH DIST	2013	79324	10262	48274	20788	78585	43245	26628	3231	4000
California	12659	ALUM ROCK UNION ELEM SCH DIST	2013	122192	14622	69230	38340	119401	74811	32145	6700	2380
California	7980	BERRYESSA UNION ELEM SCH DIST	2013	67875	4848	25477	37550	67207	39659	19835	2397	3915
California	3373	CAMBRIAN SCHOOL DISTRICT	2013	27846	1322	10027	16497	27890	18080	8330	813	44
California	7701	CAMPBELL UNION SCHOOL DISTRICT	2013	86251	6055	20657	59539	102144	44349	23904	2468	24464
California	7373	CAMPBELL UNION HIGH SCHOOL DIST	2013	97038	2590	15481	78967	100187	42255	24009	3710	18854
California	19035	CUPERTINO UNION ELEM SCH DIST	2013	174703	4350	38122	132231	169617	103000	44441	3873	13823
California	26297	EASTSIDE UNION HIGH SCHOOL DIST	2013	284154	16149	117929	150076	328782	127649	72553	13568	83068
California	13375	EVERGREEN ELEM SCH DIST	2013	108322	6070	42760	59492	115762	74381	24072	3891	8660
California	10703	FRANKLIN MCKINLEY ELEMENTARY SCH	2013	94285	10026	47006	37253	93722	51536	24970	4935	8672
California	10664	FREMONT UNION HIGH SCHOOL DIST	2013	150042	4972	12345	132725	169729	62889	44071	5898	44975
California	11571	GILROY UNIFIED SCHOOL DISTRICT	2013	102083	9887	37097	55099	112732	54452	29133	5938	14456
California	92	LAKESIDE JT SCHOOL DISTRICT	2013	1631	66	195	1370	1517	649	544	1	6
California	453	LOMA PRIETA JT ELEM SCH DIST	2013	5136	147	532	4457	4545	2364	1877	128	34
California	4505	LOS ALTOS ELEM SCH DIST	2013	62775	1052	3871	57852	56500	31427	16987	56	2067
California	3188	LOS GATOS UNION SCHOOL DIST	2013	44383	731	4719	38933	40852	19146	9067	644	7882
California	3232	LOS GATOS-SARATOGA UNION HIGH SCHOOL DIST	2013	50907	670	2716	47521	44944	24562	15727	1044	1092
California	561	LUTHER BURBANK ELEM SCH	2013	5686	894	3050	1742	5808	3308	1285	511	4
California	10033	MILPITAS UNIFIED SCH DIST	2013	106035	5852	25912	74271	104369	55494	24332	6309	12544
California	4477	MORELAND SCHOOL DISTRICT	2013	49787	2451	12269	35067	64155	27177	14282	2406	16031
California	5010	MOUNTAIN VIEW WHISMAN SCHOOL DISTRICT	2013	62160	3225	9279	49656	50153	30892	13547	1925	956
California	3737	MT VW-LOS ALTOS UNI HIGH SCHOOL DIST	2013	66346	1362	6612	58372	72284	34706	19165	4078	12491
California	2540	MOUNT PLEASANT ELEM SCH DIST	2013	80529	18846	52299	9384	82481	15220	8810	1259	1635
California	11372	OAK GROVE ELEM SCH DIST	2013	100090	7316	52715	40059	123232	57113	30368	4673	23062
California	878	ORCHARD ELEMENTARY SCH DIST	2013	11232	478	2560	8194	14969	4178	2108	243	5911
California	12357	PALO ALTO UNIFIED SCHOOL D	2013	212713	6495	21026	185192	254552	118520	55659	4076	71590
California	33184	SAN JOSE UNIFIED SCH DIST	2013	356595	24459	102127	230009	336127	177359	114597	10429	11660
California	15151	SANTA CLARA UNIF SCH DIST	2013	192735	11140	23502	158093	236790	87947	50529	8847	69101
California	2096	SARATOGA UNION ELEM SCH DIST	2013	29340	562	2389	26389	25301	15778	7611	551	162
California	6751	SUNNYVALE SCHOOL DISTRICT	2013	74297	4437	8675	61185	76711	41817	19949	2528	6582
California	5298	UNION ELEM SCH DIST	2013	48693	1618	9404	37671	44936	25139	12768	1000	2125
California	0	METROPOLITAN EDUCATION JPA	2013	19467	630	13436	5401	24328	6262	10457	184	5523
California	0	EAST VALLEY SCHOOL TRANSPORTATION JPA	2013	2189	0	1345	844	2190	0	2190	0	0
California	0	WEST VALLEY TRANSPORTATION AGENCY JPA	2013	3175	0	1344	1831	3174	0	3174	0	0
California	9248	MORGAN HILL UNIFIED SCH DIST	2013	90810	6422	14911	69477	75803	39133	22554	2921	4248
California	132	BONNY DOON UNION ELEMENTARY	2013	2070	85	208	1777	1877	835	853	23	132
California	127	HAPPY VAL ELEM SCH DIST	2013	1228	41	150	1037	1220	776	408	36	0
California	2118	LIVE OAK ELEM SCH DIST	2013	22543	1686	13192	7665	23927	11234	6707	1049	3455
California	132	MOUNTAIN ELEM SCH DIST	2013	1450	53	387	1010	1274	767	507	0	0
California	104	PACIFIC ELEM SCH DIST	2013	1104	54	672	378	1165	591	368	206	0
California	4444	SAN LORENZO VAL UNIF SCH DIST	2013	30035	1503	10933	17599	25255	13431	9067	464	1548
California	7076	SANTA CRUZ CITY SCHOOL DISTRICT	2013	76075	5430	14946	55699	68695	37139	24696	2672	924
California	2479	SCOTTS VALLEY UNIFIED SCHOOL DISTRICT	2013	20578	740	4824	15014	19531	11917	6117	517	130
California	1954	SOQUEL UNION ELEM SCH DIST	2013	16604	1133	4761	10710	17575	9436	5487	530	1526
California	0	NORTH SANTA CRUZ COUNTY SELPA	2013	346	0	4	342	267	28	233	0	6
California	20001	PAJARO VALLEY UNIFIED SCHOOL DIST	2013	212141	39434	111390	61317	210798	119371	76361	11654	1282
California	2032	ANDERSON UNION HIGH SCHOOL DIST	2013	18702	1602	9090	8010	20888	9197	7569	986	3001
California	356	BELLA VISTA ELEM SCH DT	2013	3118	390	1622	1106	3161	1704	1169	222	60
California	1292	CASCADE UNION ELEM SCH DIST	2013	15057	2083	9083	3891	12676	6734	4260	888	366
California	76	CASTLE ROCK UNION SCHOOL DIST	2013	900	95	595	210	810	395	327	88	0
California	880	COLUMBIA ELEM SCH DIST	2013	8692	573	3979	4140	7934	4828	2138	454	248
California	1109	COTTONWOOD UNION ELEM SCH DIST	2013	9196	818	5658	2720	7972	4838	2616	343	72
California	3644	ENTERPRISE ELEM SCH DIST	2013	33665	4685	15062	13918	33347	18228	10131	2297	2020
California	1168	FALL RIVER JT UNIFIED SCH DIST	2013	12520	1094	6194	5232	11599	6071	4893	454	0
California	23	FRENCH GULCH-WHISKEYTOWN ELEM SCH DIST	2013	491	151	239	101	267	140	118	9	0
California	611	GRANT ELEM SCH DIST	2013	5184	274	3187	1723	7046	3219	1180	208	2361
California	78	IGO-ONO-PLANTINA UNION ELEM SCHOOL DIST	2013	999	125	428	446	993	484	445	64	0
California	12	INDIAN SPRINGS ELEM SCH DIST	2013	553	39	107	407	456	179	216	43	18
California	282	JUNCTION ELEM SCH DIST	2013	2717	210	847	1660	2712	1395	1030	205	72
California	257	MILLVILLE ELEM SCH DIST	2013	2116	172	1248	696	2075	1233	722	115	0
California	268	NORTH COW CREEK ELEM SCH DIST	2013	1938	100	1296	542	1862	1218	628	16	0
California	507	HAPPY VALLEY UNION SCH DIST	2013	5014	516	3011	1487	4439	2312	1712	275	106
California	559	PACHECO UNION ELEM SCH DIST	2013	5086	353	1148	3585	4439	2372	1691	134	93
California	3387	REDDING ELEM SCH DIST	2013	32367	3946	14915	13506	29170	18186	8545	1529	174
California	5728	SHASTA UNION HIGH SCHOOL DIST	2013	56314	3564	23177	29573	56787	33586	19915	1745	495
California	4029	GATEWAY UNIFIED SCHOOL DISTRICT	2013	39650	4505	16359	18786	38317	22374	12482	1312	736
California	119	SHASTA UNION ELEM SCH DIST	2013	1222	136	430	656	1110	616	440	50	0
California	32	WHITMORE UNION ELEM SCH DIST	2013	445	65	143	237	453	190	201	23	39
California	0	SHASTA-TRINITY ROP JPA	2013	1889	0	51	1838	2111	1484	608	0	19
California	208	BLACK BUTTE UNION SCH DIST	2013	2407	367	735	1305	2857	1171	946	124	606
California	17	OAK RUN ELEM SCHOOL DIST	2013	381	36	141	204	401	113	212	29	45
California	74	MOUNTAIN UNION ELEM SCH DIST	2013	1227	145	387	695	1096	430	568	78	20
California	379	SIERRA PLUMAS JT UNIFIED SCH DIST	2013	5190	672	1951	2567	6197	2487	2706	152	823
California	126	BIG SPRINGS ELEM SCH DIST	2013	1340	133	558	649	1314	771	383	103	0
California	12	BOGUS ELEM SCH DIST	2013	299	31	134	134	311	106	92	11	100
California	202	BUTTEVILLE ELEM SCH DIST	2013	1710	199	933	578	2022	973	524	135	385
California	33	DELPHIC ELEM SCH DIST	2013	432	41	322	69	480	203	233	37	0
California	130	DUNSMUIR ELEM SCH DIST	2013	1525	238	677	610	1990	816	585	90	0
California	87	DUNSMUIR JT HIGH SCH DIST	2013	1414	130	695	589	2273	753	644	36	792
California	11	FORKS OF SALMON ELEM SCH DIST	2013	282	36	120	126	261	85	123	20	15
California	41	GAZELLE UNION ELEM SCH DIST	2013	485	74	283	128	499	192	226	58	0
California	177	GRENADA ELEM SCH DIST	2013	1596	207	980	409	1644	893	641	100	2
California	118	HAPPY CAMP UNION ELEM SCH DIST	2013	1502	284	695	523	1597	861	573	116	42
California	31	HORNBROOK ELEM SCH DIST	2013	727	67	146	514	836	376	385	66	0
California	24	JUNCTION ELEM SCH DIST	2013	523	56	406	61	408	215	133	36	0
California	16	KLAMATH RIVER ELEM SCH DIST	2013	291	42	126	123	293	125	136	23	0
California	26	LITTLE SHASTA ELEM SCH DIST	2013	337	40	217	80	303	181	85	19	0
California	74	MCCLOUD UNION ELEM SCH DIST	2013	908	142	383	383	916	468	329	58	0
California	167	MONTAGUE ELEM SCH DIST	2013	1673	238	1065	370	1663	846	600	166	9
California	518	MT SHASTA UNION SCH DIST	2013	4624	489	1816	2319	4487	2624	1582	186	10
California	31	SEIAD ELEM SCH DIST	2013	414	57	238	119	409	217	153	21	0
California	596	SISKIYOU UNION HIGH SCHOOL DIST	2013	7628	495	2366	4767	7948	3899	2953	58	62
California	244	WEED UNION ELEM SCH DIST	2013	2774	469	633	1672	2771	1566	842	305	6
California	50	WILLOW CREEK ELEM SCHOOL DIST	2013	605	76	406	123	610	262	273	52	4
California	1019	YREKA UN ELEM SCH DIST	2013	8453	1384	4593	2476	8528	5251	2599	422	163
California	0	SISKIYOU REGIONAL OCCUPATIONAL PROGRAM JPA	2013	717	0	0	717	705	2	90	0	0
California	684	SCOTT VALLEY UNIFIED SCHOOL DISTRICT	2013	8292	773	3958	3561	9833	3994	2869	342	2369
California	722	YREKA UNION HIGH SCH DIST	2013	8136	724	3981	3431	7232	3909	2638	261	68
California	324	BUTTE VALLEY UNIF SCH DIST	2013	3833	361	2302	1170	4342	2248	1825	177	12
California	4894	BENICIA UNIFIED SCH DIST	2013	41941	1641	21026	19274	40064	24069	11533	1157	993
California	3537	DIXON UNIFIED SCH DIST	2013	31079	3890	16162	11027	28874	16197	9387	1344	100
California	21400	FAIRFIELD-SUISUN JT UNIFIED SCH DIST	2013	180466	14991	97964	67511	177383	93196	57482	8820	4557
California	12657	VACAVILLE UNIFIED SCHOOL DISTRICT	2013	101114	6450	50580	44084	96335	54241	32646	3192	452
California	15157	VALLEJO CITY UNIF SCH DIST	2013	141715	16223	89038	36454	137196	72003	46528	7733	4090
California	5466	TRAVIS UNIFIED SCHOOL DISTRICT	2013	45711	6203	31046	8462	42189	24279	14157	1286	390
California	114	ALEXANDER VAL UNION ELEM SCH DIST	2013	1837	93	444	1300	1842	982	627	47	181
California	2176	WEST SONOMA COUNTY UNION HIGH SCHOOL DISTRICT	2013	25187	1410	9891	13886	23405	14249	6733	557	998
California	1736	BELLEVUE UNION EL SCH D	2013	21524	4366	7934	9224	20455	11544	4279	2978	215
California	1011	BENNETT VALLEY UNION SCHOOL DIST	2013	7875	274	2989	4612	13363	5409	1682	130	5714
California	175	CINNABAR ELEM SCH DIST	2013	2783	181	1376	1226	2764	1339	689	160	416
California	1445	CLOVERDALE UN SCH DIST	2013	13643	982	3774	8887	16793	7492	3165	582	5056
California	5855	COTATI-ROHNERT PK UNIF SCH DIS	2013	54396	4044	22542	27810	56883	33721	14488	2661	1904
California	177	DUNHAM ELEM SCH DIST	2013	1822	65	1298	459	1631	1011	526	89	5
California	355	FORESTVILLE ELEM SCH DIST	2013	4404	237	943	3224	6641	2450	1145	312	2218
California	29	FORT ROSS SCH DIST	2013	540	31	106	403	472	287	185	0	0
California	268	GEYSERVILLE UNIF SCH DIST	2013	3746	227	914	2605	3459	2039	1046	145	20
California	711	GRAVENSTEIN UNION SCH DIST	2013	7448	178	4129	3141	5611	3697	1304	174	383
California	281	GUERNEVILLE ELEM SCH DIST	2013	5547	339	773	4435	4079	2010	723	106	1116
California	716	HARMONY UNION ELEM SCH DIST	2013	7399	265	4539	2595	7277	4564	1673	123	834
California	60	HORICON ELEM SCH DIST	2013	1866	88	179	1599	1572	708	632	78	30
California	1062	LIBERTY ELEM SCH DIST	2013	6499	99	4380	2020	6076	1142	597	104	4194
California	1444	MARK WEST UNION ELEM SCH DIST	2013	15507	615	6769	8123	17595	8370	3494	305	4780
California	91	MONTE RIO UNION ELEM SCH DIST	2013	1519	91	210	1218	1378	704	556	53	64
California	32	MONTGOMERY ELEM SCH DIST	2013	585	37	98	450	590	393	170	0	26
California	899	OAK GROVE UNION ELEM SCH DIST	2013	9621	288	6139	3194	8195	4989	2312	376	216
California	1684	OLD ADOBE UNION SCHOOL DISTRICT	2013	19389	1074	6767	11548	16827	9996	4278	611	1199
California	7793	PETALUMA CITY SCHOOLS	2013	74485	4693	25949	43843	71791	41942	22709	3700	619
California	1491	PINER OLIVET UNION ELEM SCHOOL DIST	2013	15536	827	8681	6028	14102	7838	3126	419	1842
California	11	RESERVATION ELEM SCH DIST	2013	369	84	91	194	295	150	144	1	0
California	3373	RINCON VALLEY UNION ELEM SCH DIST	2013	36027	1829	11680	22518	36025	20272	10934	2014	2010
California	2442	ROSELAND SCHOOL DISTRICT	2013	29175	2859	15899	10417	29246	18228	7471	1810	1215
California	16430	SANTA ROSA CITY SCHOOLS	2013	153328	11272	47185	94871	153051	88048	46594	6324	5497
California	1018	SEBASTOPOL UNION ELEM SCH DIST	2013	8736	527	1916	6293	6400	3434	1922	725	30
California	4670	SONOMA VALLEY UNIF SCH DIST	2013	57238	3374	12207	41657	46567	29097	11653	1747	1525
California	1190	TWIN HILLS UNION ELEM SCH DIST	2013	10457	216	6393	3848	9398	5832	2454	327	549
California	188	TWO ROCK UNION SCHOOL DISTRICT	2013	2101	601	966	534	2090	1200	722	122	44
California	924	WAUGH ELEM SCH DIST	2013	7837	239	4719	2879	8195	4948	1862	572	5
California	179	WEST SIDE UNION ELEM SCH DIST	2013	1469	88	215	1166	1377	791	478	88	18
California	244	WILMAR UNION ELEM SCH DIST	2013	1941	124	578	1239	2341	1297	546	129	368
California	5617	WINDSOR UNIFIED SCHOOL DISTRICT	2013	52420	3799	19140	29481	57095	30407	15025	1495	6619
California	1610	WRIGHT ELEM SCH DIST	2013	14376	1260	7780	5336	15079	8840	3688	663	1211
California	1813	HEALDSBURG UNIFIED SCHOOL DISTRICT	2013	25854	1509	2934	21411	21433	11652	6681	796	679
California	0	WEST COUNTY TRANSPORTATION JPA	2013	8022	0	3163	4859	7320	0	7174	0	50
California	163	KENWOOD SCHOOL DISTRICT	2013	2502	68	301	2133	2700	1490	922	91	197
California	12839	CERES UNIF SCH DIST	2013	118380	13070	77055	28255	134900	61471	37968	6242	24270
California	1524	DENAIR UNIFIED SCH DIST	2013	15490	1111	7810	6569	15065	9189	4226	461	246
California	2894	EMPIRE UNION ELEM SCH DIST	2013	30251	3418	14153	12680	28245	16714	8457	1989	175
California	130	GRATTON ELEM SCH DIST	2013	1111	51	836	224	1117	708	383	2	7
California	1126	HICKMAN ELEMENTARY SCHOOL DISTRICT	2013	7836	384	6484	968	7320	4773	2159	243	37
California	1098	KEYES UNION ELEM SCH DIST	2013	10138	908	6189	3041	9359	5697	2912	463	9
California	89	KNIGHTS FERRY ELEM SCH DIST	2013	1131	40	780	311	928	590	320	8	0
California	29978	MODESTO CITY SCHOOL DISTRICT	2013	271507	33942	169301	68264	271445	143204	90613	18449	12591
California	199	PARADISE ELEMENTARY SCHOOL DISTRICT	2013	1673	89	1050	534	1735	1091	548	1	0
California	5888	PATTERSON JOINT UNIFIED SCHOOL DISTRICT	2013	70450	5452	49389	15609	64789	27822	15331	1783	18356
California	159	ROBERTS FERRY UNION ELEM SCHOOL DIST	2013	1400	76	844	480	2769	883	381	64	1430
California	2602	SALIDA UNION ELEMENTARY SCHOOL DISTRICT	2013	24955	4006	14313	6636	26264	12573	6611	4256	2436
California	143	SHILOH ELEMENTARY SCHOOL DISTRICT	2013	1415	78	911	426	1269	736	510	0	0
California	3140	STANISLAUS UNION ELEMENTARY SCHOOL DISTRICT	2013	27517	2971	13888	10658	30322	15813	7310	1168	4634
California	8476	SYLVAN UNION ELEMENTARY SCHOOL DISTRICT	2013	73293	5331	49153	18809	66384	39673	15938	3482	5154
California	13956	TURLOCK UNIFIED SCHOOL DISTRICT	2013	126930	10696	78542	37692	137460	79567	31949	5693	15139
California	166	VALLEY HOME ELEM SCH DIST	2013	1476	74	704	698	1532	847	615	7	0
California	0	NORTHERN CALIFORNIA MEDI-CAL ADMIN SERVICES JPA	2013	1400	0	0	1400	1143	0	1143	0	0
California	2186	HUGHSON UNIFIED SCHOOL DISTRICT	2013	21263	1892	12696	6675	21697	12777	5979	1002	1146
California	2794	RIVERBANK UNIFIED SCHOOL DISTRICT	2013	31988	2854	19917	9217	30348	17458	8425	1572	1348
California	5295	OAKDALE JOINT UNIFIED SCHOOL DISTRICT	2013	48090	2946	26108	19036	44209	26158	13983	2058	393
California	3817	WATERFORD UNIFIED SCHOOL DISTRICT	2013	20849	1997	11392	7460	19309	10511	5519	1436	247
California	0	CENTRAL CALIFORNIA MIGRANT HEAD START JPA	2013	29445	29335	0	110	29444	23941	4840	0	663
California	659	CHATOM UNION SCHOOL DISTRICT	2013	6613	736	2611	3266	6414	3731	1879	443	123
California	1041	HART RANSOM UNION ELEMENTARY SCHOOL DISTRICT	2013	8014	494	5701	1819	7463	5000	1972	290	64
California	2867	NEWMAN-CROWS LANDING UNIFIED SCHOOL DISTRICT	2013	26093	3272	15273	7548	24747	14524	7132	1772	337
California	455	BRITTAN ELEMENTARY SCHOOL DISTRICT	2013	4236	269	2787	1180	3587	1974	1116	346	125
California	152	BROWNS ELEM SCH DIST	2013	1470	100	1038	332	1379	703	419	75	182
California	345	EAST NICOLAUS JT UHS DIST	2013	3278	118	1944	1216	3231	1563	1451	129	20
California	491	FRANKLIN ELEM SCH DIST	2013	3279	147	2256	876	3333	2183	805	137	0
California	1740	LIVE OAK UNIF SCH DIST	2013	15268	2313	9211	3744	19734	7922	5101	910	5601
California	2299	MARCUM ILLINOIS UNION ELEM SCHOOL DIST	2013	3218	490	1353	1375	3054	1074	601	150	244
California	76	MERIDIAN ELEM SCH DIST	2013	787	65	524	198	809	347	334	45	24
California	850	NUESTRO ELEM SCH DIST	2013	1629	139	995	495	1415	631	409	60	0
California	175	PLEASANT GROVE JT UNION ELEM SCH DIST	2013	1455	98	756	601	1222	735	396	91	0
California	681	SUTTER UNION H SCH DIST	2013	9108	241	6589	2278	8980	2960	2784	150	2736
California	13298	YUBA CITY UNIFIED SCHOOL DISTRICT	2013	115603	11855	66363	37385	109237	63808	35931	5255	1581
California	170	WINSHIP-ROBBINS SCHOOL DISTRICT	2013	1870	116	1152	602	1621	829	672	98	1
California	607	ANTELOPE ELEM SCH DIST	2013	4847	521	3179	1147	4846	3175	1365	230	28
California	0	BEND ELEM SCH DIST	2013	0	0	0	0	883	0	0	0	0
California	1900	CORNING UNION ELEM SCH DIST	2013	16008	2009	10843	3156	15791	9198	5179	1037	90
California	980	CORNING UNION H SCH DIST	2013	10532	1631	5707	3194	10979	5597	4486	669	153
California	13	ELKINS ELEM SCH DIST	2013	252	49	116	87	241	69	143	24	0
California	1012	EVERGREEN UNION ELEM SCH DIST	2013	9880	796	5567	3517	8194	4963	2583	398	89
California	33	FLOURNOY UNION ELEM SCH DIST	2013	384	47	257	80	397	201	168	21	0
